candidate_id,rank,score,reasoning
CAND_0030953,21,0.9201890026258328,Rare combo: End-to-end retrieval ranking. Strong upward career arc. 7.8yr — JD sweet spot. Currently: Search Engineer @ Nykaa. Tier-2 institution (SRM University). Platform test: Learning to Rank=85/100. Semantic Fit: 69%
CAND_0005260,22,0.9165982522347652,Rare combo: Reranking+Dense retrieval. Strong upward career arc. 5.2yr — within JD range. Currently: Senior NLP Engineer @ Netflix. Tier-1 institution (IIIT Bangalore). Platform test: Prompt Engineering=81/100. Semantic Fit: 70%
CAND_0045250,23,0.9165505773871788,Rare combo: End-to-end retrieval ranking. Strong upward career arc. 6.6yr — JD sweet spot. Currently: Applied ML Engineer @ Rephrase.ai. Platform test: Sentence Transformers=83/100. Short notice (15d). Semantic Fit: 71%
CAND_0042506,24,0.9145265594513752,Rare combo: Recommendation+Retrieval. Strong upward career arc. 4.2yr experience. Currently: Search Engineer @ Verloop.io. Tier-2 institution (PES University). Platform test: OpenCV=84/100. Short notice (15d). Semantic Fit: 73%. [Watch: Active OSS contributor (GitHub 64/100); Below JD min experience (4.2yr)]
CAND_0071974,25,0.9144276423193207,Rare combo: Reranking+Dense retrieval. Stable tenure (avg 31mo/role). 7.8yr — JD sweet spot. Currently: Senior AI Engineer @ Netflix. Tier-1 institution (NIT Warangal). Active OSS (GitHub 83/100). Platform test: LoRA=87/100. Semantic Fit: 65%. [Watch: Active OSS contributor (GitHub 83/100)]
CAND_0028793,26,0.9139609815801518,Rare combo: End-to-end retrieval ranking. 7.2yr — JD sweet spot. Currently: Search Engineer @ Google. Tier-1 institution (BITS Pilani). Active OSS (GitHub 83/100). Platform test: Embeddings=89/100. Semantic Fit: 63%. [Watch: 120d notice; Active OSS contributor (GitHub 83/100)]
CAND_0075249,27,0.9027318274569883,Rare combo: Recommendation+Retrieval. Strong upward career arc. 6.2yr — JD sweet spot. Currently: Applied ML Engineer @ Zomato. Tier-1 institution (IIT Hyderabad). Platform test: Sentence Transformers=81/100. Semantic Fit: 69%
CAND_0060054,28,0.9012459261383744,Rare combo: End-to-end retrieval ranking. Strong upward career arc. 6.4yr — JD sweet spot. Currently: AI Engineer @ Mad Street Den. Tier-2 institution (RV College of Engineering). Platform test: TensorFlow=90/100. Short notice (15d). Semantic Fit: 59%
CAND_0069905,29,0.9011522330719953,Rare combo: Recommendation+Retrieval. Strong upward career arc. 6.6yr — JD sweet spot. Currently: Applied ML Engineer @ Sarvam AI. Tier-2 institution (PES University). Semantic Fit: 71%
CAND_0011687,30,0.9003771796792168,Rare combo: LLM fine-tuning specialist. Strong upward career arc. 7.8yr — JD sweet spot. Currently: Senior NLP Engineer @ Niramai. Tier-1 institution (IIT Delhi). Active OSS (GitHub 76/100). Platform test: TensorFlow=78/100. Short notice (15d). Semantic Fit: 65%. [Watch: Active OSS contributor (GitHub 76/100)]
CAND_0007411,31,0.8950875381502551,Rare combo: LLM fine-tuning specialist. Strong upward career arc. 8.0yr — JD sweet spot. Currently: Senior Machine Learning Engineer @ Amazon. Tier-1 institution (IIT Roorkee). Active OSS (GitHub 90/100). Platform test: Vector Search=91/100. Short notice (15d). Semantic Fit: 59%. [Watch: Inactive 206d; Low response rate (12%)]
CAND_0081686,32,0.8925249767528687,Rare combo: Recommendation+Retrieval. Strong upward career arc. 6.0yr — JD sweet spot. Currently: Search Engineer @ Netflix. Tier-1 institution (IIT Kanpur). Platform test: FAISS=86/100. Semantic Fit: 61%
CAND_0044855,33,0.8918409373502343,Rare combo: Recommendation+Retrieval. Strong upward career arc. 6.6yr — JD sweet spot. Currently: Senior Data Scientist @ Flipkart. Tier-2 institution (RV College of Engineering). Platform test: BentoML=80/100. Semantic Fit: 60%
CAND_0099806,34,0.891008104584565,Rare combo: End-to-end retrieval ranking. Strong upward career arc. 4.6yr experience. Currently: AI Engineer @ Mad Street Den. Tier-1 institution (IIT Roorkee). Active OSS (GitHub 87/100). Short notice (30d). Semantic Fit: 71%. [Watch: Active OSS contributor (GitHub 87/100); Below JD min experience (4.6yr)]
CAND_0039754,35,0.8883370453060904,Rare combo: Reranking+Dense retrieval. Strong upward career arc. 16.2yr experience. Currently: Senior Applied Scientist @ Meta. Tier-1 institution (IIT Hyderabad). Active OSS (GitHub 78/100). Platform test: Fine-tuning LLMs=96/100. Short notice (30d). Semantic Fit: 72%. [Watch: Active OSS contributor (GitHub 78/100)]
CAND_0094759,36,0.8862602016669706,Rare combo: Reranking+Dense retrieval. Strong upward career arc. 8.6yr — within JD range. Currently: Lead AI Engineer @ Meta. Tier-2 institution (Manipal Institute of Technology). Active OSS (GitHub 76/100). Platform test: Prompt Engineering=81/100. Short notice (30d). Semantic Fit: 64%. [Watch: Low response rate (11%); Active OSS contributor (GitHub 76/100)]
CAND_0077285,37,0.8854049505564914,Rare combo: End-to-end retrieval ranking. Strong upward career arc. 5.5yr — within JD range. Currently: Recommendation Systems Engineer @ Nykaa. Tier-2 institution (PES University). Active OSS (GitHub 76/100). Semantic Fit: 56%. [Watch: Active OSS contributor (GitHub 76/100)]
CAND_0050454,38,0.8833894046220804,Rare combo: LLM fine-tuning specialist. Strong upward career arc. 6.8yr — JD sweet spot. Currently: AI Engineer @ Rephrase.ai. Tier-1 institution (IIT Kanpur). Short notice (30d). Semantic Fit: 65%
CAND_0054123,39,0.8825147449808951,Rare combo: Recommendation+Retrieval. Strong upward career arc. 4.7yr experience. Currently: Applied ML Engineer @ Meta. Tier-1 institution (Stanford University). Active OSS (GitHub 72/100). Platform test: Python=92/100. Semantic Fit: 63%. [Watch: Active OSS contributor (GitHub 72/100); Below JD min experience (4.7yr)]
CAND_0041669,40,0.8814013285711987,Rare combo: Recommendation+Retrieval. Strong upward career arc. 8.0yr — JD sweet spot. Currently: Recommendation Systems Engineer @ CRED. Tier-1 institution (IIT Guwahati). Active OSS (GitHub 71/100). Platform test: FAISS=84/100. Semantic Fit: 64%. [Watch: Active OSS contributor (GitHub 71/100)]
CAND_0070202,41,0.8806916937618109,Rare combo: LLM fine-tuning specialist. Strong upward career arc. 5.1yr — within JD range. Currently: Machine Learning Engineer @ BYJU'S. Tier-1 institution (IIT Hyderabad). Platform test: Object Detection=89/100. Semantic Fit: 69%
CAND_0096142,42,0.880352127835206,Rare combo: End-to-end retrieval ranking. Strong upward career arc. 5.0yr — within JD range. Currently: Applied ML Engineer @ upGrad. Tier-1 institution (IIIT Bangalore). Active OSS (GitHub 80/100). Platform test: LoRA=92/100. Semantic Fit: 65%. [Watch: 120d notice; Active OSS contributor (GitHub 80/100)]
CAND_0008425,43,0.8787579320782613,Rare combo: LLM fine-tuning specialist. Stable tenure (avg 31mo/role). 7.8yr — JD sweet spot. Currently: Senior NLP Engineer @ Ola. Tier-1 institution (BITS Pilani). Semantic Fit: 67%
CAND_0007009,44,0.8787200778272208,Rare combo: Recommendation+Retrieval. Strong upward career arc. 7.9yr — JD sweet spot. Currently: Recommendation Systems Engineer @ Wysa. Active OSS (GitHub 69/100). Short notice (30d). Semantic Fit: 58%. [Watch: Active OSS contributor (GitHub 69/100)]
CAND_0027691,45,0.8781812266205221,Rare combo: Recommendation+Retrieval. Strong upward career arc. 6.5yr — JD sweet spot. Currently: NLP Engineer @ Haptik. Platform test: LoRA=87/100. Short notice (15d). Semantic Fit: 58%
CAND_0043228,46,0.877727973606118,Rare combo: Recommendation+Retrieval. Strong upward career arc. 6.8yr — JD sweet spot. Currently: Applied ML Engineer @ Zoho. Tier-1 institution (IIT Madras). Platform test: Image Classification=84/100. Short notice (30d). Semantic Fit: 71%
CAND_0032515,47,0.8757410403627175,Rare combo: LLM fine-tuning specialist. Strong upward career arc. 5.1yr — within JD range. Currently: Machine Learning Engineer @ PharmEasy. Tier-1 institution (Carnegie Mellon University). Active OSS (GitHub 67/100). Semantic Fit: 54%. [Watch: Active OSS contributor (GitHub 67/100)]
CAND_0046064,48,0.8752710460188874,Rare combo: Reranking+Dense retrieval. Stable tenure (avg 35mo/role). 8.9yr — within JD range. Currently: Senior NLP Engineer @ Salesforce. Tier-1 institution (IIT Hyderabad). Active OSS (GitHub 67/100). Short notice (30d). Semantic Fit: 70%. [Watch: Active OSS contributor (GitHub 67/100)]
CAND_0079387,49,0.8748490300115914,Rare combo: Recommendation+Retrieval. Strong upward career arc. 6.9yr — JD sweet spot. Currently: AI Engineer @ Microsoft. Tier-2 institution (PES University). Platform test: Sentence Transformers=86/100. Short notice (30d). Semantic Fit: 64%. [Watch: Active OSS contributor (GitHub 64/100)]
CAND_0096172,50,0.8744358684435897,Rare combo: Recommendation+Retrieval. Strong upward career arc. 5.2yr — within JD range. Currently: NLP Engineer @ Krutrim. Tier-1 institution (IIT Kanpur). Semantic Fit: 63%. [Watch: Active OSS contributor (GitHub 65/100)]
CAND_0088025,51,0.8716698371987793,Rare combo: Hybrid search infra expert. Strong upward career arc. 8.6yr — within JD range. Currently: Staff Machine Learning Engineer @ Yellow.ai. Tier-2 institution (COEP Pune). Active OSS (GitHub 75/100). Platform test: Pinecone=94/100. Semantic Fit: 74%. [Watch: Active OSS contributor (GitHub 75/100)]
CAND_0027801,52,0.869801926596338,Rare combo: Recommendation+Retrieval. Strong upward career arc. 7.4yr — JD sweet spot. Currently: NLP Engineer @ InMobi. Tier-2 institution (Manipal Institute of Technology). Platform test: FAISS=82/100. Semantic Fit: 57%. [Watch: 120d notice; Active OSS contributor (GitHub 63/100)]
CAND_0041610,53,0.8695341041678729,Rare combo: Recommendation+Retrieval. Strong upward career arc. 6.7yr — JD sweet spot. Currently: Recommendation Systems Engineer @ Zoho. Short notice (30d). Semantic Fit: 69%
CAND_0089552,54,0.8649037412897261,Rare combo: Recommendation+Retrieval. Strong upward career arc. 6.0yr — JD sweet spot. Currently: Machine Learning Engineer @ Netflix. Tier-2 institution (RV College of Engineering). Platform test: TensorFlow=89/100. Semantic Fit: 64%. [Watch: 120d notice]
CAND_0074735,55,0.8607559962103023,Rare combo: Recommendation+Retrieval. Strong upward career arc. 5.5yr — within JD range. Currently: Applied ML Engineer @ Rephrase.ai. Tier-1 institution (Carnegie Mellon University). Active OSS (GitHub 88/100). Semantic Fit: 56%. [Watch: Active OSS contributor (GitHub 88/100)]
CAND_0040887,56,0.8596485680461284,Rare combo: Recommendation+Retrieval. Strong upward career arc. 4.7yr experience. Currently: Machine Learning Engineer @ Netflix. Tier-2 institution (SRM University). Platform test: Reinforcement Learning=86/100. Short notice (15d). Semantic Fit: 63%. [Watch: Below JD min experience (4.7yr)]
CAND_0052682,57,0.8592828673054851,Rare combo: LLM fine-tuning specialist. Strong upward career arc. 6.6yr — JD sweet spot. Currently: NLP Engineer @ Aganitha. Tier-1 institution (IIT Guwahati). Active OSS (GitHub 72/100). Short notice (30d). Semantic Fit: 54%. [Watch: Active OSS contributor (GitHub 72/100)]
CAND_0005649,58,0.8585531441937243,Rare combo: End-to-end retrieval ranking. 7.4yr — JD sweet spot. Currently: Senior Data Scientist @ Sarvam AI. Tier-2 institution (RV College of Engineering). Active OSS (GitHub 81/100). Semantic Fit: 76%. [Watch: Active OSS contributor (GitHub 81/100)]
CAND_0041611,59,0.8576864965117742,Rare combo: Reranking+Dense retrieval. 6.4yr — JD sweet spot. Currently: Staff Machine Learning Engineer @ Locobuzz. Platform test: LlamaIndex=94/100. Short notice (30d). Semantic Fit: 69%. [Watch: Inactive 205d; Low response rate (7%)]
CAND_0010685,60,0.8562107619155307,Rare combo: End-to-end retrieval ranking. Strong upward career arc. 6.7yr — JD sweet spot. Currently: NLP Engineer @ Rephrase.ai. Short notice (30d). Semantic Fit: 64%
CAND_0009691,61,0.8523133008635443,Rare combo: LLM fine-tuning specialist. Strong upward career arc. 6.2yr — JD sweet spot. Currently: Applied ML Engineer @ LinkedIn. Tier-2 institution (Delhi College of Engineering). Active OSS (GitHub 68/100). Platform test: LoRA=82/100. Semantic Fit: 65%. [Watch: 120d notice; Active OSS contributor (GitHub 68/100)]
CAND_0087630,62,0.8474148359193155,Rare combo: Recommendation+Retrieval. Strong upward career arc. 7.2yr — JD sweet spot. Currently: AI Engineer @ Vedantu. Tier-2 institution (COEP Pune). Platform test: pgvector=78/100. Short notice (30d). Semantic Fit: 54%
CAND_0062247,63,0.84638448747267,Rare combo: Recommendation+Retrieval. Strong upward career arc. 7.3yr — JD sweet spot. Currently: AI Engineer @ Google. Tier-1 institution (IIT Bombay). Short notice (30d). Semantic Fit: 66%
CAND_0051004,64,0.8462294434889835,Rare combo: LLM fine-tuning specialist. Strong upward career arc. 4.7yr experience. Currently: Senior Data Scientist @ CRED. Tier-1 institution (IIT Kanpur). Platform test: Embeddings=90/100. Short notice (15d). Semantic Fit: 70%. [Watch: Below JD min experience (4.7yr)]
CAND_0039838,65,0.8457302888964873,Rare combo: LLM fine-tuning specialist. Strong upward career arc. 4.9yr experience. Currently: Recommendation Systems Engineer @ Amazon. Tier-1 institution (Georgia Tech). Semantic Fit: 65%. [Watch: No verified contact; Below JD min experience (4.9yr)]
CAND_0049896,66,0.8455140051962025,Rare combo: Recommendation+Retrieval. Strong upward career arc. 7.3yr — JD sweet spot. Currently: Search Engineer @ Unacademy. Semantic Fit: 73%
CAND_0093912,67,0.8445962007973072,Rare combo: Recommendation+Retrieval. Strong upward career arc. 5.3yr — within JD range. Currently: Senior Data Scientist @ Razorpay. Tier-2 institution (RV College of Engineering). Active OSS (GitHub 82/100). Short notice (30d). Semantic Fit: 65%. [Watch: Active OSS contributor (GitHub 82/100)]
CAND_0016163,68,0.844395511455476,Rare combo: Recommendation+Retrieval. Strong upward career arc. 6.7yr — JD sweet spot. Currently: Applied ML Engineer @ Dream11. Tier-2 institution (Jadavpur University). Active OSS (GitHub 95/100). Platform test: Time Series=89/100. Semantic Fit: 63%. [Watch: 120d notice; Active OSS contributor (GitHub 95/100)]
CAND_0053695,69,0.8441857385441992,Rare combo: End-to-end retrieval ranking. Strong upward career arc. 5.8yr — within JD range. Currently: Recommendation Systems Engineer @ Meesho. Tier-1 institution (IIT Delhi). Active OSS (GitHub 68/100). Short notice (15d). Semantic Fit: 71%. [Watch: Active OSS contributor (GitHub 68/100)]
CAND_0064270,70,0.8431115647515662,Rare combo: End-to-end retrieval ranking. Strong upward career arc. 4.2yr experience. Currently: Applied ML Engineer @ Verloop.io. Semantic Fit: 71%. [Watch: Below JD min experience (4.2yr)]
CAND_0083307,71,0.8407396155735078,Rare combo: Recommendation+Retrieval. Strong upward career arc. 7.8yr — JD sweet spot. Currently: Search Engineer @ CRED. Tier-2 institution (COEP Pune). Active OSS (GitHub 69/100). Semantic Fit: 70%. [Watch: 120d notice; Active OSS contributor (GitHub 69/100)]
CAND_0076163,72,0.839836893687707,Rare combo: Recommendation+Retrieval. Strong upward career arc. 6.9yr — JD sweet spot. Currently: NLP Engineer @ Ola. Tier-2 institution (VJTI Mumbai). Active OSS (GitHub 85/100). Platform test: BM25=92/100. Semantic Fit: 56%. [Watch: Active OSS contributor (GitHub 85/100)]
CAND_0075439,73,0.8395222378897486,Rare combo: Recommendation+Retrieval. Strong upward career arc. 4.3yr experience. Currently: Machine Learning Engineer @ Flipkart. Tier-2 institution (VIT Vellore). Active OSS (GitHub 66/100). Platform test: Learning to Rank=85/100. Short notice (30d). Semantic Fit: 63%. [Watch: Active OSS contributor (GitHub 66/100); Below JD min experience (4.3yr)]
CAND_0099401,74,0.839125093408315,Rare combo: Recommendation+Retrieval. Strong upward career arc. 7.7yr — JD sweet spot. Currently: NLP Engineer @ Dream11. Tier-1 institution (Carnegie Mellon University). Semantic Fit: 63%
CAND_0029367,75,0.8375515669207484,Rare combo: Recommendation+Retrieval. Strong upward career arc. 5.7yr — within JD range. Currently: Senior Data Scientist @ Rephrase.ai. Tier-2 institution (SRM University). Platform test: Haystack=90/100. Semantic Fit: 55%
CAND_0016659,76,0.837122600960944,Rare combo: Reranking+Dense retrieval. Strong upward career arc. 4.4yr experience. Currently: ML Engineer @ Glance. Tier-1 institution (IIT Hyderabad). Semantic Fit: 68%. [Watch: No verified contact; Below JD min experience (4.4yr)]
CAND_0076904,77,0.8354233177536872,Rare combo: Recommendation+Retrieval. Strong upward career arc. 4.2yr experience. Currently: Senior Data Scientist @ Nykaa. Semantic Fit: 76%. [Watch: Below JD min experience (4.2yr)]
CAND_0030031,78,0.8328345015529326,Rare combo: End-to-end retrieval ranking. 5.7yr — within JD range. Currently: AI Engineer @ Microsoft. Tier-1 institution (IIT Bombay). Platform test: PyTorch=91/100. Short notice (30d). Semantic Fit: 58%
CAND_0058575,79,0.832062295173189,Rare combo: Recommendation+Retrieval. Strong upward career arc. 5.8yr — within JD range. Currently: AI Engineer @ Krutrim. Semantic Fit: 54%
CAND_0079064,80,0.8305706443636701,Rare combo: LLM fine-tuning specialist. Strong upward career arc. 5.2yr — within JD range. Currently: Senior Data Scientist @ Niramai. Semantic Fit: 60%. [Watch: 120d notice]
CAND_0006557,81,0.8293024989092724,Rare combo: Recommendation+Retrieval. Strong upward career arc. 7.9yr — JD sweet spot. Currently: NLP Engineer @ Paytm. Semantic Fit: 64%. [Watch: 120d notice]
CAND_0024466,82,0.8271353280706816,Rare combo: LLM fine-tuning specialist. Strong upward career arc. 5.2yr — within JD range. Currently: Search Engineer @ PharmEasy. Tier-2 institution (Anna University). Platform test: Reinforcement Learning=89/100. Semantic Fit: 68%. [Watch: 120d notice]
CAND_0041568,83,0.8259890970842005,Rare combo: Recommendation+Retrieval. 5.2yr — within JD range. Currently: Search Engineer @ Haptik. Tier-1 institution (IIT Kharagpur). Platform test: Feature Engineering=86/100. Semantic Fit: 75%
CAND_0093883,84,0.8243395740127959,Rare combo: Reranking+Dense retrieval. 5.0yr — within JD range. Currently: AI Research Engineer @ Wysa. Tier-2 institution (RV College of Engineering). Semantic Fit: 62%
CAND_0018722,85,0.8224900942148641,Rare combo: Recommendation+Retrieval. Strong upward career arc. 6.6yr — JD sweet spot. Currently: Recommendation Systems Engineer @ Saarthi.ai. Tier-2 institution (Manipal Institute of Technology). Active OSS (GitHub 94/100). Semantic Fit: 71%. [Watch: Active OSS contributor (GitHub 94/100)]
CAND_0086062,86,0.8220907856535878,Rare combo: LLM fine-tuning specialist. Strong upward career arc. 4.1yr experience. Currently: ML Engineer @ Flipkart. Tier-2 institution (Delhi College of Engineering). Semantic Fit: 64%. [Watch: Below JD min experience (4.1yr)]
CAND_0002025,87,0.8202397863387894,Rare combo: Reranking+Dense retrieval. Stable tenure (avg 35mo/role). 5.9yr — within JD range. Currently: Senior AI Engineer @ Apple. Tier-1 institution (IIIT Bangalore). Active OSS (GitHub 97/100). Short notice (30d). Semantic Fit: 73%. [Watch: Active OSS contributor (GitHub 97/100)]
CAND_0024620,88,0.8186633459512929,Rare combo: Recommendation+Retrieval. Strong upward career arc. 5.9yr — within JD range. Currently: AI Engineer @ PharmEasy. Tier-2 institution (VIT Vellore). Semantic Fit: 66%
CAND_0026532,89,0.8157789597856236,Rare combo: Recommendation+Retrieval. Strong upward career arc. 4.8yr experience. Currently: Recommendation Systems Engineer @ Zomato. Tier-1 institution (Georgia Tech). Platform test: TTS=91/100. Semantic Fit: 69%. [Watch: Below JD min experience (4.8yr)]
CAND_0036184,90,0.8146982484953882,Rare combo: Recommendation+Retrieval. Strong upward career arc. 6.0yr — JD sweet spot. Currently: Recommendation Systems Engineer @ CRED. Tier-2 institution (VJTI Mumbai). Platform test: GANs=87/100. Short notice (30d). Semantic Fit: 65%
CAND_0065878,91,0.8139997264581119,Rare combo: LLM fine-tuning specialist. Strong upward career arc. 7.8yr — JD sweet spot. Currently: Senior Data Scientist @ Niramai. Tier-2 institution (Manipal Institute of Technology). Short notice (15d). Semantic Fit: 67%
CAND_0020350,92,0.8133345764542775,Rare combo: LLM fine-tuning specialist. Strong upward career arc. 5.8yr — within JD range. Currently: AI Engineer @ Zoho. Tier-2 institution (PES University). Platform test: NLP=87/100. Short notice (30d). Semantic Fit: 65%
CAND_0039521,93,0.8109639511194966,Rare combo: End-to-end retrieval ranking. Strong upward career arc. 3.0yr experience. Currently: Search Engineer @ Salesforce. Short notice (30d). Semantic Fit: 59%. [Watch: Below JD min experience (3.0yr)]
CAND_0051292,94,0.8106566937927238,Rare combo: Recommendation+Retrieval. Strong upward career arc. 5.2yr — within JD range. Currently: Applied ML Engineer @ Freshworks. Tier-2 institution (Jadavpur University). Short notice (30d). Semantic Fit: 55%. [Watch: Active OSS contributor (GitHub 62/100)]
CAND_0007412,95,0.809215117400557,Rare combo: End-to-end retrieval ranking. Strong upward career arc. 7.4yr — JD sweet spot. Currently: Applied ML Engineer @ Zoho. Tier-1 institution (IIT Hyderabad). Semantic Fit: 55%. [Watch: 120d notice]
CAND_0061655,96,0.807361786023652,Rare combo: Recommendation+Retrieval. Strong upward career arc. 4.6yr experience. Currently: Machine Learning Engineer @ Krutrim. Tier-1 institution (NIT Warangal). Short notice (15d). Semantic Fit: 58%. [Watch: Below JD min experience (4.6yr)]
CAND_0060315,97,0.8063549590231275,Rare combo: LLM fine-tuning specialist. Strong upward career arc. 5.4yr — within JD range. Currently: Senior Software Engineer (ML) @ Glance. Tier-1 institution (IIT Madras). Semantic Fit: 63%
CAND_0021491,98,0.8053034786874642,Rare combo: LLM fine-tuning specialist. Strong upward career arc. 6.1yr — JD sweet spot. Currently: AI Research Engineer @ Wysa. Platform test: Python=81/100. Semantic Fit: 67%. [Watch: Active OSS contributor (GitHub 64/100)]
CAND_0047721,99,0.8049986317125175,Rare combo: Recommendation+Retrieval. Strong upward career arc. 7.0yr — JD sweet spot. Currently: Senior Data Scientist @ Microsoft. Tier-1 institution (IIT Kharagpur). Active OSS (GitHub 90/100). Platform test: Information Retrieval=88/100. Semantic Fit: 66%. [Watch: Active OSS contributor (GitHub 90/100)]
